customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating
5722,,Medium, ,Animal technologist,Narok,
5723,,High,SME,Chief Strategy Officer,Kajiado,
5724,38,Medium, ,"Exhibitions officer, museum/gallery",Kericho,High
5725,,, ,Research scientist (life sciences),Bungoma,Low
5726,,High,Mass,Charity officer,Kajiado,Low
5727,75,,SME,Regulatory affairs officer,Isiolo,Low
5728,48,,Affluent,"Programme researcher, broadcasting/film/video",Bomet,
5729,,Low,Mass,Midwife,Busia,
5730,,, ,Arts administrator,Kisumu,
5731,,,SME,Chief Operating Officer,Busia,
5732,,Medium,Affluent,Osteopath,Naivasha,High
5733,,,Mass,Chiropractor,Nairobi,
5734,,,Affluent,"Exhibitions officer, museum/gallery",Kisumu,High
5735,54,Low,SME,"Radiographer, diagnostic",Bungoma,Low
5736,,,Affluent,Electrical engineer,Bomet,High
5737,,,Mass,Restaurant manager,Embu,Low
5738,,,Affluent,Financial trader,Nakuru,
5739,,Low,SME,Archaeologist,Narok,Low
5740,,,Mass,Tourist information centre manager,Siaya,Low
5741,31,, ,Armed forces logistics/support/administrative officer,Kwale,High
5742,,,Mass,Insurance account manager,Thika,Low
5743,,High,SME,Systems analyst,Migori,Medium
5744,,,Affluent,"Editor, film/video",Meru,Low
5745,,High, ,"Engineer, broadcasting (operations)",Kakamega,
5746,,Medium, ,Software engineer,Siaya,Low
5747,,,Affluent,"Engineer, land",Garissa,Medium
5748,46,High,SME,"Development worker, international aid",Meru,High
5749,,Medium,Mass,Advice worker,Kajiado,Low
5750,,,SME,Environmental education officer,Kakamega,Medium
5751,,, ,Oceanographer,Busia,
5752,59,,Mass,Financial planner,Nyeri,
5753,,Medium,Mass,Art therapist,Mombasa,High
5754,59,,Affluent,Surgeon, ,
5755,,,SME,Forensic psychologist,Siaya,Medium
5756,75,Low,Mass,Proofreader,Embu,Low
5757,42,Medium,Affluent,Chief Operating Officer,Nakuru,Medium
5758,,,SME,"Engineer, electrical",Mombasa,High
5759,,High, ,"Production assistant, television",Eldoret,Low
5760,,Medium, ,Ranger/warden,Embu,Medium
5761,,Low,SME,Airline pilot,Garissa,High
5762,,,Mass,Ambulance person,Narok,High
5763,,,Mass,Primary school teacher,Thika,Low
5764,,High, ,Artist,Bomet,Low
5765,23,Low, ,"Administrator, arts",Garissa,
5766,,Medium,Mass,Risk analyst,Embu,
5767,70,,SME,Musician,Machakos,Low
5768,,Low, ,Occupational therapist,Migori,
5769,,Low,Mass,Community pharmacist,Kitale,Low
5770,,High,SME,Optometrist,Nakuru,
5771,19,,Affluent,Air cabin crew,Bungoma,Medium
5772,,,SME,Paediatric nurse,Thika,High
5773,,,Mass,Clinical cytogeneticist,Kakamega,Low
5774,,Medium,SME,Academic librarian,Voi,Low
5775,41,Low,Mass,Mining engineer,Siaya,Low
5776,,Medium, ,Medical physicist,Naivasha,Medium
5777,,Low,Affluent,Building control surveyor,Kilifi,High
5778,,High, ,"Scientist, research (maths)",Nakuru,
5779,,High, ,Tour manager,Busia,
5780,,Medium,Mass,Public relations officer,Garissa,High
5781,,Medium,Mass,Medical secretary,Nairobi,
5782,,High,Mass,"Journalist, broadcasting", ,Low
5783,,,Mass,"Horticulturist, amenity",Meru,High
5784,,, ,Ambulance person,Voi,Medium
5785,63,,Mass,"Investment banker, corporate",Migori,High
5786,,High,Mass,"Runner, broadcasting/film/video",Busia,Low
5787,41,, ,Insurance account manager,Machakos,High
5788,52,,Affluent,Orthoptist,Kitale,Medium
5789,41,,Affluent,Further education lecturer,Naivasha,Medium
5790,45,Low,SME,"Production assistant, radio",Kwale,High
5791,33,Medium, ,Actuary,Isiolo,High
5792,76,,Mass,"Pharmacist, community",Nairobi,
5793,,,SME,"Psychologist, clinical",Meru,
5794,,Medium,Affluent,Management consultant,Naivasha,Low
5795,,Medium,Affluent,"Designer, ceramics/pottery",Embu,
5796,,Low, ,Lobbyist,Busia,Low
5797,,Medium,Mass,,Nairobi,Low
5798,,Medium,Mass,Local government officer,Kericho,High
5799,,High,SME,"Horticulturist, commercial",Migori,
5800,,Low,Affluent,"Exhibitions officer, museum/gallery",Garissa,Medium
5801,,Low,SME,Field trials officer,Eldoret,Medium
5802,,,SME,"Scientist, research (life sciences)",Eldoret,High
5803,,Medium,SME,Politician's assistant,Embu,Medium
5804,56,,Mass,Economist,Embu,Medium
5805,,,Affluent,Public house manager,Embu,High
5806,,Medium,SME,Trading standards officer,Eldoret,Medium
5807,24,,Affluent,Dispensing optician,Kakamega,High
5808,66,High,Affluent,Event organiser,,Low
5809,43,Medium,SME,,Narok,
5810,,,SME,"Producer, radio",Eldoret,Medium
5811,,, ,Pharmacologist,Nakuru,High
5812,,Medium,Mass,Ambulance person,Garissa,Medium
5813,19,,Affluent,Oncologist,Bungoma,
5814,,Medium,SME,Archaeologist,Naivasha,Medium
5815,,Low,SME,Diplomatic Services operational officer,Eldoret,Low
5816,,,Affluent,Dietitian,Wajir,High
5817,45,Medium,SME,Energy manager,Garissa,
5818,18,Medium, ,"Engineer, civil (contracting)",Wajir,Low
5819,,,Affluent,"Physicist, medical",Embu,Medium
5820,73,Low,SME,,Lamu,Medium
5821,52,,Affluent,,Lamu,Medium
5822,,Medium,SME,Ambulance person,Kisumu,
5823,53,Low,SME,Chief Strategy Officer,Eldoret,High
5824,,,Mass,Quality manager,Kitale,
5825,,High,Affluent,Health physicist,Migori,Low
5826,,,Mass,Chief Operating Officer,Embu,High
5827,,Medium,SME,"Therapist, speech and language",Wajir,
5828,,Low,Affluent,"Engineer, civil (contracting)",Eldoret,Medium
5829,39,Low,Affluent,"Conservation officer, nature",Lamu,Low
5830,,, ,Community arts worker,Nakuru,Medium
5831,,, ,Geochemist,Bungoma,
5832,,Low,SME,Horticultural consultant,Homa Bay,Low
5833,,,SME,Commercial/residential surveyor,Naivasha,High
5834,,Medium,SME,Acupuncturist,Kisumu,High
5835,,,SME,Consulting civil engineer,Kajiado,
5836,,, ,"Engineer, manufacturing",Siaya,
5837,,,Affluent,"Accountant, chartered public finance",Kilifi,High
5838,,Low,Mass,Aeronautical engineer,Bomet,High
5839,39,Low,Affluent,Ranger/warden,Nakuru,
5840,,High,Affluent,Higher education lecturer,Migori,High
5841,38,, ,Outdoor activities/education manager,Siaya,Low
5842,,Medium,Affluent,Ergonomist,Thika,
5843,,,Affluent,Writer,Kisumu,Low
5844,64,High,SME,Financial controller,Wajir,Medium
5845,56,,Mass,Museum/gallery curator,Nairobi,Low
5846,,Medium,Affluent,Data scientist,Kisumu,
5847,,High,Affluent,Social researcher,Lamu,Medium
5848,,Low,Mass,Exercise physiologist,Machakos,High
5849,,,SME,Toxicologist,Homa Bay,Low
5850,,, ,Human resources officer,Siaya,Low
5851,,Medium, ,"Conservator, museum/gallery",Naivasha,
5852,66,Low,Affluent,Music therapist,Isiolo,High
5853,,High,SME,Leisure centre manager,Meru,
5854,19,, ,Art therapist,Kisumu,High
5855,,High, ,Land/geomatics surveyor,Isiolo,
5856,,High, ,Educational psychologist,Homa Bay,High
5857,,Medium, ,Advertising copywriter,,Medium
5858,76,Low, ,Research scientist (maths),Bungoma,
5859,,,Affluent,Building control surveyor,Nairobi,Medium
5860,19,Medium, ,"Engineer, production",Bungoma,
5861,,,Affluent,Network engineer,,
5862,,High,Mass,Armed forces training and education officer,Busia,
5863,,,Mass,Community development worker,Migori,Low
5864,,Medium,SME,"Conservator, museum/gallery",Homa Bay,
5865,,Medium,Affluent,Hospital pharmacist,Kitale,High
5866,,,SME,Clinical research associate,Thika,Low
5867,,High,Mass,Commercial art gallery manager,Kwale,High
5868,46,Medium,Mass,"Engineer, manufacturing",Bungoma,High
5869,,,Mass,Press photographer,Meru,High
5870,29,,Mass,Waste management officer,Bungoma,High
5871,,, ,Purchasing manager,Kericho,High
5872,49,High,Mass,Politician's assistant,Lamu,Medium
5873,,, ,Investment analyst,,Low
5874,,, ,Acupuncturist,Kitale,High
5875,,,SME,Amenity horticulturist,Kericho,Medium
5876,,Low, ,Hotel manager,Isiolo,Medium
5877,,,SME,"Horticulturist, amenity",Narok,High
5878,,, ,"Runner, broadcasting/film/video",Narok,
5879,26,, ,Fine artist,Narok,High
5880,79,High,Mass,IT consultant,Thika,Medium
5881,,Medium,Affluent,Fine artist,Homa Bay,High
5882,46,Medium, ,Dancer,Naivasha,Medium
5883,,Low,Affluent,"Engineer, materials",Naivasha,High
5884,,,Affluent,Further education lecturer,Kwale,Medium
5885,,Low,Affluent,Equities trader,Voi,High
5886,,High, ,Ceramics designer,Kwale,
5887,,High,Affluent,Print production planner,Narok,
5888,,Medium, ,Sports coach,Homa Bay,Medium
5889,,High,Mass,Veterinary surgeon,Malindi,
5890,,, ,Bookseller,Siaya,
5891,,,SME,Education administrator,Narok,Low
5892,,High,Mass,Trading standards officer,Homa Bay,High
5893,,Low,Affluent,"Engineer, drilling",Kajiado,High
5894,,,Affluent,"Psychologist, sport and exercise",Homa Bay,
5895,,High,SME,Database administrator, ,
5896,79,High,Mass,Advertising account planner,Narok,Medium
5897,,,SME,"Designer, ceramics/pottery",Garissa,High
5898,,High,Affluent,"Conservation officer, nature",Kisumu,Low
5899,,, ,Private music teacher,Garissa,Low
5900,37,Medium,Affluent,,Kilifi,
5901,75,,SME,"Scientist, biomedical",Kwale,Medium
5902,,Low, ,Advice worker,Homa Bay,Medium
5903,,High, ,Professor Emeritus, ,High
5904,,Medium,Affluent,"Administrator, education",Migori,
5905,69,Low, ,Occupational therapist,Eldoret,
5906,25,Low,Mass,Clinical psychologist,Narok,Medium
5907,,,Affluent,"Designer, graphic",Nyeri,Low
5908,,Medium,Affluent,"Development worker, international aid",Kericho,Low
5909,,,Mass,"Exhibitions officer, museum/gallery",Garissa,High
5910,62,Medium,Affluent,"Geologist, wellsite",Kitale,
5911,,Medium,SME,Special effects artist,Malindi,
5912,,Low,SME,Museum/gallery exhibitions officer,Garissa,Low
5913,49,,Affluent,Early years teacher,Kwale,
5914,,,Mass,Financial trader,Nakuru,
5915,,Medium, ,English as a foreign language teacher,Garissa,Medium
5916,47,Medium,Mass,"Editor, commissioning",Malindi,High
5917,,High,SME,Trade mark attorney,Bomet,High
5918,,Low,Affluent,Comptroller,Kakamega,High
5919,46,,Mass,Wellsite geologist,Voi,Medium
5920,,, ,Textile designer,Voi,High
5921,,, ,Health service manager,Garissa,High
5922,,Low, ,Manufacturing systems engineer,Migori,Low
5923,79,, ,Occupational hygienist, ,Low
5924,20,,Mass,Operations geologist,Bungoma,High
5925,,Medium, ,Network engineer,Busia,Medium
5926,42,Low,SME,Firefighter,Naivasha,Medium
5927,,Low, ,Comptroller,Kericho,Medium
5928,,High,SME,Product designer,Siaya,
5929,,Medium,Mass,Metallurgist,Kericho,
5930,,Medium,SME,Armed forces technical officer,Migori,Medium
5931,,,Mass,IT technical support officer,Migori,Low
5932,,Low, ,Chief Financial Officer,Mombasa,
5933,,,Affluent,Operational researcher,Nyeri,Medium
5934,,Medium,SME,Chartered certified accountant,Isiolo,
5935,48,High,SME,"Research officer, government",Kwale,
5936,64,Low,Affluent,Hotel manager,Migori,
5937,,Medium,Mass,Futures trader,Eldoret,
5938,,High,Mass,Computer games developer,Migori,Medium
5939,,, ,Communications engineer,Wajir,
5940,75,Medium,SME,Public house manager,Narok,High
5941,,,Mass,"Surveyor, building",Bomet,Medium
5942,,, ,Paediatric nurse,Mombasa,Medium
5943,,,Mass,Clinical embryologist,Nakuru,Medium
5944,,Medium,Affluent,Forensic scientist,Wajir,
5945,,,Affluent,Chief Financial Officer,Homa Bay,Medium
5946,,Low,Affluent,"Designer, exhibition/display",Bomet,Low
5947,72,Medium, ,"Engineer, energy",Bungoma,High
5948,20,High,SME,IT sales professional,Homa Bay,Low
5949,43,,Affluent,"Geneticist, molecular",Malindi,High
5950,,Low,Affluent,Chemical engineer,Garissa,High
5951,70,,Mass,Teaching laboratory technician,Kericho,
5952,,,Affluent,Network engineer,Nairobi,High
5953,,,SME,Retail banker,Siaya,High
5954,,, ,Prison officer,Eldoret,Low
5955,,High,Affluent,Human resources officer,Bomet,High
5956,28,Medium, ,Chiropodist,Migori,Medium
5957,,Low, ,Ecologist,Nairobi,Medium
5958,,,SME,Radiation protection practitioner,Kitale,High
5959,,,Mass,Product/process development scientist,Wajir,Medium
5960,,Medium,Mass,Brewing technologist,Voi,
5961,63,High, ,"Geologist, engineering",Garissa,Medium
5962,61,,Affluent,Astronomer,Nakuru,
5963,,, ,"Scientist, research (life sciences)",Narok,High
5964,,Low,Mass,Curator,Wajir,
5965,,High,Affluent,Textile designer,Homa Bay,
5966,,High,Mass,"Engineer, biomedical",Voi,High
5967,47,,SME,Fast food restaurant manager,Isiolo,High
5968,,Low,Mass,Musician,Busia,
5969,,,Affluent,Catering manager,Malindi,Low
5970,,Low,Affluent,Chiropractor,Kakamega,High
5971,,High, ,Audiological scientist,Migori,High
5972,,Low,Affluent,Social worker,Kericho,Low
5973,,Low,SME,"Scientist, marine",Lamu,Medium
5974,57,Low,Mass,Market researcher,Kajiado,Low
5975,43,Medium, ,Community development worker,Siaya,Medium
5976,44,Medium, ,"Therapist, nutritional",Meru,Low
5977,,High,Affluent,"Engineer, site",Malindi,
5978,,Low,SME,Arts administrator,Malindi,High
5979,,High, ,Air broker,Bomet,Low
5980,,Medium,SME,Photographer,Eldoret,High
5981,,Low,SME,"Designer, industrial/product",Siaya,Medium
5982,,,Mass,Music tutor,Machakos,
5983,,Medium,Mass,Operational researcher,Kisumu,High
5984,,Medium,Mass,Printmaker,Thika,Low
5985,33,Medium,SME,Ship broker,Kisumu,Low
5986,,Low,Mass,Graphic designer,,
5987,43,, ,Contractor,Machakos,Medium
5988,29,, ,Market researcher,Kitale,
5989,,,Affluent,"Administrator, local government",Bomet,
5990,,High,SME,Biomedical engineer,Bomet,High
5991,,Low,Mass,Lobbyist,,Medium
5992,,Medium, ,Air traffic controller,Nakuru,
5993,,,SME,Passenger transport manager,Mombasa,High
5994,,Low,SME,Museum/gallery exhibitions officer,Kwale,High
5995,39,Low,Mass,"Administrator, arts",Kilifi,Medium
5996,,,SME,"Investment banker, corporate", ,Medium
5997,,Medium,Mass,Associate Professor,Nyeri,High
5998,,Low,Mass,Photographer,Garissa,Medium
5999,35,,Mass,Horticultural therapist,,High
6000,,,SME,"Engineer, electronics",Kericho,Medium
6001,,,SME,"Research officer, government",Lamu,Medium
6002,,Medium,Mass,Lawyer,Garissa,Medium
6003,,,SME,Ergonomist,Siaya,Low
6004,56,Low,Mass,Nutritional therapist,Narok,Medium
6005,,,Affluent,Environmental manager,Isiolo,Low
6006,,High,SME,"Engineer, manufacturing systems",Kericho,High
6007,,,SME,Network engineer,Migori,
6008,,High,Affluent,Visual merchandiser,Migori,
6009,63,High,Affluent,"Production designer, theatre/television/film",Nairobi,
6010,67,,Affluent,Games developer, ,High
6011,,,Mass,Emergency planning/management officer,Kilifi,Medium
6012,,High,Mass,"Psychotherapist, child",Homa Bay,Low
6013,,Low, ,Special educational needs teacher,Busia,High
6014,,Medium,Affluent,Operational researcher,Machakos,
6015,,Medium, ,"Copywriter, advertising",Voi,
6016,,,Mass,Geoscientist,Thika,
6017,,,SME,,Kisumu,
6018,,,Affluent,"Editor, film/video",Migori,Low
6019,,Medium,SME,Merchant navy officer,Homa Bay,
6020,,Low,Mass,Financial adviser,Mombasa,Low
6021,,Medium,Affluent,"Scientist, physiological",Voi,
6022,43,Medium, ,Emergency planning/management officer,Mombasa,High
6023,,, ,Plant breeder/geneticist,Wajir,Low
6024,,High,Mass,Medical secretary,Garissa,Low
6025,68,Low,SME,"Surveyor, planning and development",Nyeri,High
6026,,,Mass,Television production assistant,Nairobi,
6027,,Medium,SME,"Therapist, sports",Siaya,
6028,,High,Mass,Telecommunications researcher,Migori,Medium
6029,,Low, ,"Presenter, broadcasting",Garissa,Medium
6030,,,SME,Product/process development scientist,Lamu,Low
6031,,Low,Mass,Personal assistant,Nairobi,Medium
6032,,Low,Affluent,Trading standards officer,Kilifi,High
6033,,Medium, ,International aid/development worker,Siaya,High
6034,26,Medium, ,Ophthalmologist,Homa Bay,High
6035,,,Affluent,Air cabin crew,Wajir,Low
6036,69,,Mass,"Designer, furniture",Isiolo,High
6037,,,SME,Chiropractor,Lamu,Low
6038,68,, ,"Teacher, early years/pre",Eldoret,Low
6039,,,Mass,"Solicitor, Scotland",Bungoma,High
6040,51,Medium,Affluent,Osteopath,Eldoret,High
6041,,Medium,SME,Airline pilot,Voi,Low
6042,,,Mass,Financial manager,Voi,High
6043,,,Mass,Tax adviser,Nyeri,Medium
6044,,High, ,Games developer,Bomet,Low
6045,,, ,Chartered legal executive (England and Wales),Voi,
6046,,Medium,SME,"Surveyor, planning and development",Kitale,Low
6047,,,Mass,Pathologist,Nyeri,High
6048,,Medium,Affluent,Animator,Mombasa,High
6049,,,Affluent,"Programmer, systems",Lamu,Low
6050,,,SME,"Pharmacist, hospital",Nairobi,Low
6051,,,Mass,Community arts worker,Homa Bay,
6052,,High, ,Retail buyer,Kajiado,
6053,,High,Mass,Prison officer,Wajir,Low
6054,,Medium, ,Accounting technician,Isiolo,High
6055,,Low,Affluent,"Engineer, materials",Bomet,Low
6056,46,High,SME,Clothing/textile technologist,Naivasha,Medium
6057,,Medium,SME,Air broker,Nakuru,Medium
6058,29,,SME,IT consultant,Bomet,High
6059,,, ,"Therapist, nutritional",Nyeri,Low
6060,,,Affluent,Telecommunications researcher,Nyeri,Low
6061,,,Affluent,"Therapist, nutritional",Kilifi,Medium
6062,41,Medium,SME,Chief Operating Officer,Kakamega,Low
6063,,,SME,Forest/woodland manager,Kilifi,High
6064,,High, ,Materials engineer,Wajir,High
6065,,, ,Musician,Kisumu,
6066,46,,Mass,"Programme researcher, broadcasting/film/video",Kajiado,High
6067,,Medium, ,Ceramics designer,Embu,Low
6068,59,,Mass,Recruitment consultant,Kericho,Low
6069,,,SME,Forensic psychologist,Narok,Medium
6070,,Low,Affluent,"Scientist, audiological",Kilifi,Medium
6071,,, ,Contractor,Kajiado,High
6072,,High,Affluent,"Librarian, academic",Nyeri,
6073,,, ,Commissioning editor,Garissa,Low
6074,,High, ,Advertising account executive,Kwale,
6075,,Low,Mass,"Designer, ceramics/pottery",Machakos,Low
6076,,Low, ,Training and development officer,Malindi,High
6077,,High,SME,"Engineer, electronics",Thika,High
6078,48,,Affluent,"Investment banker, corporate",Naivasha,Medium
6079,,Low, ,"Nurse, adult",Embu,
6080,46,Low,Affluent,Manufacturing engineer,Bomet,Medium
6081,,,Affluent,Translator,Wajir,High
6082,,Medium,Affluent,,Machakos,
6083,,Low, ,"Presenter, broadcasting",Kitale,Low
6084,,,Mass,Cabin crew,Kwale,Medium
6085,,,Affluent,Recycling officer,Isiolo,High
6086,,,Affluent,"Engineer, electrical",Embu,Low
6087,61,, ,Health physicist,Nairobi,High
6088,45,, ,Physiotherapist,Nakuru,Low
6089,34,Low,SME,Field seismologist,Malindi,Medium
6090,,Low,SME,Oncologist,Isiolo,Low
6091,,Low,Mass,Equities trader,Narok,
6092,,Low,Mass,Database administrator,Nakuru,Low
6093,,Medium,Mass,"Buyer, industrial",,High
6094,,Medium,Mass,General practice doctor,,Low
6095,,Low,Affluent,Mining engineer,Kwale,Medium
6096,,, ,"Pharmacist, hospital",Kwale,High
6097,,,SME,Volunteer coordinator,Thika,High
6098,,High,Affluent,Agricultural consultant,,High
6099,,, ,Trade union research officer,Machakos,High
6100,,High, ,Accounting technician,Kilifi,
6101,,High,Affluent,Financial controller,Garissa,High
6102,,Low,Affluent,"Designer, industrial/product",Migori,High
6103,,High,SME,Financial planner,Nairobi,High
6104,,Low,Mass,Water engineer,Wajir,Medium
6105,,Medium,Mass,Immigration officer,Eldoret,Medium
6106,,,SME,Consulting civil engineer,Homa Bay,High
6107,,High,SME,Furniture conservator/restorer,Bungoma,
6108,,,Mass,Retail manager,Kilifi,Low
6109,,Low,Affluent,Chartered loss adjuster,Thika,
6110,,High,Mass,Clinical embryologist,Bungoma,High
6111,48,, ,"Administrator, charities/voluntary organisations",Nyeri,High
6112,28,Medium, ,Glass blower/designer,Nyeri,
6113,,Medium,SME,Herpetologist,Eldoret,High
6114,,High,Mass,Marine scientist,Machakos,Low
6115,44,Medium,Mass,"Administrator, education",Bomet,Medium
6116,,, ,Chiropodist,Nairobi,Low
6117,19,,Mass,Learning disability nurse,Eldoret,Low
6118,,,SME,Fast food restaurant manager,Nairobi,Low
6119,38,Medium,SME,Careers adviser, ,
6120,75,, ,Tourist information centre manager,Naivasha,
6121,,,Mass,Printmaker,Wajir,Low
6122,37,Low,Mass,Product designer,Garissa,
6123,,Low, ,Medical laboratory scientific officer,Voi,High
6124,55,,Affluent,Advertising account executive,Kajiado,Medium
6125,,,Affluent,Herpetologist,Busia,
6126,42,,Mass,Diplomatic Services operational officer,Lamu,
6127,,Low,SME,Acupuncturist,Embu,Low
6128,43,,Affluent,Hospital pharmacist,Voi,Medium
