transaction_id,customer_id,transaction_date,amount,category,channel,balance_after
106532,1904,2024-09-16,234663,School Fees,USSD,517923.0
106533,3362,2025-04-30,258818,Travel,,469251.0
106534,855,2024-06-30,,Travel,USSD,
106535,3505,2025-06-14,,,App,110176.0
106536,2896,2024-03-24,,School Fees,Branch,735550.0
106537,4051,2026-02-25,,Groceries,Branch,
106538,3813,2026-01-18,,,Branch,
106539,1916,2024-12-04,266346,Groceries,,409669.0
106540,2999,2024-03-28,,School Fees,Internet Banking,
106541,1342,2025-08-22,86227,Groceries,USSD,645955.0
106542,2688,2025-05-05,,Groceries,Internet Banking,
106543,1862,2024-06-10,,,Internet Banking,633589.0
106544,2456,2025-07-02,260437,Bills,App,67030.0
106545,3793,2025-12-02,281605,School Fees,USSD,
106546,2864,2025-01-24,254199,School Fees,App,422407.0
106547,3152,2024-07-06,112523,,Internet Banking,454597.0
106548,3879,2026-01-25,,Electronics,App,
106549,6320,2024-11-03,,Bills,App,
106550,5865,2025-12-05,188768,,,
106551,3063,2024-07-22,,,USSD,
106552,6992,2024-06-09,,Groceries,USSD,194001.0
106553,5897,2024-07-09,,Electronics,Internet Banking,
106554,1309,2025-03-14,,Bills,Branch,705738.0
106555,1702,2024-09-29,,Groceries,App,156305.0
106556,4414,2025-06-25,,,USSD,
106557,4506,2025-07-01,264081,Bills,Branch,433128.0
106558,3214,2024-06-07,,Travel,USSD,
106559,2019,2025-11-15,66913,Groceries,Internet Banking,253965.0
106560,247,2026-01-21,,Bills,App,
106561,2225,2024-05-22,,Bills,,
106562,2859,2025-07-24,211569,Electronics,Internet Banking,
106563,1368,2024-08-31,,Bills,Internet Banking,
106564,4360,2024-08-30,,Travel,Internet Banking,282127.0
106565,4264,2025-03-24,162391,Travel,Branch,117416.0
106566,5145,2024-05-19,,Bills,Internet Banking,720760.0
106567,703,2024-05-09,,Groceries,,
106568,1924,2025-01-02,,Electronics,App,
106569,1551,2025-02-01,168641,Groceries,USSD,254580.0
106570,6672,2024-11-24,,Bills,Branch,681815.0
106571,1334,2025-03-18,293271,Travel,Internet Banking,
106572,5759,2024-07-09,,School Fees,USSD,86765.0
106573,6172,2025-11-25,,Electronics,Internet Banking,156260.0
106574,1799,2025-04-08,,,App,100645.0
106575,5490,2024-11-17,,Groceries,,794597.0
106576,3456,2025-02-07,236671,Travel,,468243.0
106577,3366,2025-08-14,3735,Groceries,Branch,785796.0
106578,664,2025-05-27,,Bills,USSD,
106579,2628,2025-12-23,,,USSD,465773.0
106580,2085,2024-04-18,25837,Groceries,,663745.0
106581,2936,2025-08-30,126543,Electronics,App,
106582,4643,2025-10-04,139736,School Fees,Branch,
106583,4742,2024-11-11,,School Fees,Internet Banking,459449.0
106584,4974,2024-11-09,,Bills,Branch,
106585,4769,2024-05-19,,Electronics,,
106586,4468,,,School Fees,Internet Banking,
106587,4832,2026-01-19,,Travel,Branch,
106588,5742,2025-04-09,,Groceries,App,
106589,2150,2024-07-19,,Bills,USSD,
106590,3427,2025-11-16,,Travel,Internet Banking,
106591,6609,2025-12-19,,Bills,Branch,
106592,6838,2025-11-18,,Electronics,App,
106593,480,2025-09-28,114351,Bills,Branch,733272.0
106594,2958,2025-01-07,,,Internet Banking,
106595,3731,2024-04-07,,School Fees,App,
106596,6360,2024-08-20,,Electronics,USSD,708523.0
106597,1351,2025-03-22,,,App,
106598,4013,2024-11-12,,Bills,Branch,6988.0
106599,700,2025-10-30,,Travel,Branch,370488.0
106600,2648,2025-01-04,,Electronics,Branch,321484.0
106601,5367,2026-01-30,131245,,Branch,272874.0
106602,5109,2024-07-03,294803,,Branch,348435.0
106603,1722,2026-03-03,,Electronics,,216811.0
106604,3160,2025-08-03,238712,Bills,App,
106605,334,2024-10-05,,Bills,App,518939.0
106606,664,2024-12-14,,,App,
106607,779,2026-03-05,176850,,App,
106608,1224,2025-04-05,,Electronics,Internet Banking,
106609,3455,2024-05-15,34707,Groceries,Branch,5872.0
106610,3500,2024-08-18,,Groceries,,
106611,5455,2025-10-03,211794,School Fees,Internet Banking,765695.0
106612,5878,2025-06-23,,Electronics,App,
106613,2498,2025-10-01,,,App,
106614,6360,2024-09-17,150067,Groceries,,397341.0
106615,941,2025-03-24,,,App,
106616,2634,2025-07-28,78201,Travel,App,
106617,6816,2025-05-07,,Electronics,App,
106618,5375,2025-08-10,77368,Groceries,App,
106619,1017,2024-08-29,176711,,Internet Banking,521343.0
106620,4601,2025-09-26,,Bills,Internet Banking,435275.0
106621,4534,2025-04-08,88569,Travel,Internet Banking,605939.0
106622,3722,2024-10-14,,School Fees,App,383725.0
106623,6614,2025-08-21,134995,Groceries,USSD,670189.0
106624,6,2025-12-07,,Bills,Internet Banking,196032.0
106625,2267,2025-04-24,173967,Travel,Branch,163.0
106626,3988,2025-02-03,259633,Travel,Branch,149716.0
106627,5633,2025-01-23,69932,School Fees,USSD,
106628,6720,2025-01-13,,,,612255.0
106629,3793,2025-12-01,,,Branch,
106630,513,2025-10-30,,,,183375.0
106631,4965,2024-12-01,,Bills,Branch,702745.0
106632,3261,2025-02-18,,Groceries,USSD,
106633,975,2025-03-31,,Electronics,Internet Banking,481605.0
106634,5367,2024-06-20,,Travel,,
106635,2817,2025-11-22,,Groceries,,681410.0
106636,977,2026-02-04,,Electronics,USSD,
106637,2734,2025-02-17,282481,,,761952.0
106638,621,2024-12-02,265245,Groceries,Branch,75761.0
106639,4651,2025-03-23,167556,Groceries,Internet Banking,301824.0
106640,4646,2025-01-24,,Travel,App,
106641,6507,2024-06-27,,Travel,USSD,332118.0
106642,3842,2025-07-03,,Groceries,,
106643,594,2024-09-25,133951,Groceries,,
106644,1420,2025-04-14,,,,635783.0
106645,5853,2025-08-23,,School Fees,,600416.0
106646,1943,2026-01-13,,Electronics,USSD,204391.0
106647,623,2024-11-28,,Bills,Branch,
106648,3849,2025-06-07,85306,Bills,Branch,507569.0
106649,4530,2024-11-18,115979,School Fees,Internet Banking,
106650,3920,2025-10-06,,,Internet Banking,420380.0
106651,318,2025-11-29,129754,Groceries,App,287990.0
106652,2583,2024-05-13,,Groceries,Branch,
106653,1525,2024-12-14,51023,School Fees,USSD,
106654,6922,2025-08-01,,Bills,Branch,
106655,6284,2025-07-26,,Travel,Branch,
106656,893,2025-06-29,,Travel,Internet Banking,32873.0
106657,628,2024-11-30,,,,447662.0
106658,5324,2024-10-07,,Groceries,,734745.0
106659,4254,2024-10-15,290229,Electronics,Branch,144986.0
106660,5450,2024-07-23,29738,Bills,Branch,
106661,3022,2024-06-25,,,Branch,
106662,6340,2024-06-26,,Electronics,Branch,425793.0
106663,1455,2025-02-01,,Groceries,Internet Banking,594406.0
106664,2772,2024-11-17,,,Branch,
106665,553,2024-08-30,,,Branch,
106666,5991,2025-11-10,,Bills,App,235069.0
106667,3591,2026-02-13,,Travel,App,
106668,4958,2025-05-18,,,Branch,555639.0
106669,5737,2025-06-26,,,,670266.0
106670,5592,2024-06-16,,Travel,USSD,
106671,2506,2024-12-11,,,App,
106672,6964,2025-11-08,,Electronics,Branch,
106673,2086,2024-05-12,,Bills,App,538796.0
106674,676,2024-05-25,,,Branch,
106675,6485,2024-04-29,,,,493983.0
106676,1594,2025-07-10,,Groceries,,
106677,4398,2025-02-18,271816,School Fees,App,
106678,2683,2025-03-02,,,USSD,641345.0
106679,3779,2024-08-23,,,USSD,
106680,3265,2024-12-04,274584,,USSD,400760.0
106681,1938,2025-04-22,,,USSD,
106682,4994,2025-06-23,,School Fees,Internet Banking,494545.0
106683,616,,2078,,Branch,321709.0
106684,5744,2025-02-02,,,,
106685,4228,2024-07-14,159628,School Fees,USSD,
106686,1632,2024-08-07,,,Internet Banking,717200.0
106687,5715,2024-07-03,27579,Groceries,Branch,187396.0
106688,5290,2026-03-10,,,Internet Banking,571080.0
106689,945,2025-10-17,134480,School Fees,App,
106690,4981,,194489,,App,
106691,5385,2025-12-05,,Electronics,USSD,
106692,5403,2024-04-23,,Travel,App,
106693,3477,2025-07-08,,School Fees,Branch,
106694,5667,2024-06-06,,Travel,USSD,728797.0
106695,471,2025-03-06,,,Internet Banking,777560.0
106696,1956,2025-05-02,,,,702106.0
106697,2397,2026-02-26,,Electronics,,
106698,3907,2024-09-07,,Bills,,447162.0
106699,2091,2026-01-01,,,Branch,469754.0
106700,2824,2025-06-20,,,USSD,
106701,2530,2025-08-15,,Bills,App,
106702,4174,2025-10-08,,Groceries,USSD,401410.0
106703,1060,2024-08-22,213304,Travel,Internet Banking,
106704,6960,2024-05-16,,Groceries,,312644.0
106705,5294,2024-05-19,,School Fees,USSD,
106706,647,2026-01-05,62646,Groceries,USSD,
106707,1354,2025-08-07,,,App,36189.0
106708,2700,2025-02-06,,Electronics,Internet Banking,
106709,5175,2025-06-27,,Groceries,,591602.0
106710,764,2025-11-27,136924,,App,
106711,4072,2025-08-22,266462,School Fees,,372998.0
106712,2327,2024-08-16,,School Fees,App,292544.0
106713,459,2026-02-02,,Electronics,App,
106714,692,2025-12-25,131368,Travel,,498447.0
106715,2573,2026-03-11,47473,Bills,Internet Banking,436052.0
106716,5575,2024-11-05,28333,Electronics,Branch,342353.0
106717,5941,2025-10-06,211227,Bills,Branch,549332.0
106718,2540,2025-01-18,,Electronics,USSD,232825.0
106719,4170,2024-10-04,,Electronics,USSD,431070.0
106720,5575,2026-02-01,,Groceries,Internet Banking,359788.0
106721,819,2025-07-05,166529,Groceries,Branch,551934.0
106722,6074,2025-03-17,,Groceries,USSD,118638.0
106723,4251,2025-12-02,295905,Electronics,Branch,
106724,519,2025-10-06,121436,Groceries,Branch,781713.0
106725,4471,2025-04-07,,,Branch,
106726,3992,2024-05-29,,Electronics,USSD,691208.0
106727,343,2025-11-03,,Groceries,USSD,512637.0
106728,6809,2024-12-08,,Bills,Internet Banking,
106729,6188,2026-01-03,,Travel,App,419489.0
106730,4644,2025-02-17,,Groceries,USSD,572124.0
106731,5217,2025-07-02,135336,School Fees,,
106732,6309,2025-04-24,,,App,554574.0
106733,2794,2024-04-11,,Travel,Branch,
106734,3175,2026-01-31,,School Fees,Internet Banking,696164.0
106735,4532,2025-09-04,89487,Travel,,588732.0
106736,6591,2025-09-18,,Groceries,,
106737,5127,2024-10-24,284038,,App,
106738,444,2024-09-16,,Bills,Internet Banking,
106739,4575,2024-11-03,283742,Groceries,App,
106740,3705,2026-01-15,,,USSD,154947.0
106741,1901,2026-02-21,,,Branch,
106742,1518,2025-02-25,,Electronics,Internet Banking,765544.0
106743,4133,2025-03-07,,,USSD,58848.0
106744,1557,2025-03-15,,,Branch,303942.0
106745,98,2025-10-16,50495,School Fees,Branch,64736.0
106746,2862,2024-06-16,272349,Travel,USSD,
106747,1045,2024-12-04,,Bills,Internet Banking,381172.0
106748,5352,2025-06-13,,School Fees,,719091.0
106749,468,2024-10-23,,Bills,App,
106750,354,2024-08-30,287544,School Fees,Internet Banking,
106751,72,2024-03-22,938,Groceries,,
106752,1376,2024-09-13,,,,552147.0
106753,1076,2024-08-02,,,,724869.0
106754,1246,2025-09-17,,Electronics,App,401022.0
106755,1024,2024-05-19,25503,School Fees,App,775209.0
106756,1821,2025-08-05,,,App,
106757,990,2024-09-15,,Bills,,
106758,4556,2025-10-18,,Groceries,USSD,435904.0
106759,5287,2025-03-30,,,App,622109.0
106760,5403,2024-10-20,82601,Travel,,
106761,2549,2025-12-02,,Travel,Internet Banking,
106762,4813,2024-11-06,,,,354820.0
106763,4463,2026-01-19,,Groceries,App,
106764,3722,2025-05-12,282164,,App,
106765,3108,2024-09-14,141744,,App,
106766,4703,2025-09-10,80106,,USSD,
106767,2576,2025-08-05,,Travel,Branch,771397.0
106768,3047,2024-12-21,,Bills,USSD,399340.0
106769,749,2024-08-22,19666,,Internet Banking,
106770,1700,2025-09-07,,Electronics,App,424683.0
106771,602,2025-03-09,,,Branch,
106772,4716,2024-05-09,,,Internet Banking,
106773,255,2025-01-08,,Groceries,,
106774,2978,2024-12-17,86092,Electronics,Branch,511741.0
106775,2725,2025-03-17,,Electronics,USSD,
106776,5320,2025-01-02,,Groceries,App,
106777,836,2025-10-14,,School Fees,Branch,634265.0
106778,1851,2024-09-18,,Bills,Internet Banking,216347.0
106779,4765,2025-12-24,,Groceries,USSD,196778.0
106780,3103,2025-08-14,,Bills,Internet Banking,
106781,3650,2026-01-01,216145,,Internet Banking,719034.0
106782,6745,2025-05-12,212954,Electronics,App,141602.0
106783,2534,2025-11-01,,Electronics,Branch,396924.0
106784,2307,2024-10-04,,School Fees,Internet Banking,741748.0
106785,4349,2024-12-07,21440,Electronics,USSD,284012.0
106786,494,2025-11-09,,Groceries,Internet Banking,
106787,3306,2024-12-18,,,Internet Banking,
106788,1131,2024-12-02,,Bills,USSD,
106789,5701,2024-09-04,152415,School Fees,,
106790,6934,2024-04-17,188641,,Internet Banking,
106791,4432,2025-07-05,210194,Groceries,USSD,59478.0
106792,3785,2025-07-26,,Bills,App,208889.0
106793,2101,2024-04-25,,Bills,Branch,124939.0
106794,4016,2024-06-19,60846,Travel,USSD,586182.0
106795,4041,2026-01-21,11108,Travel,USSD,
106796,1777,2024-03-27,,Groceries,Branch,659547.0
106797,1868,2024-03-28,6869,School Fees,USSD,678849.0
106798,2735,2025-05-27,,Bills,,
106799,3332,2024-06-25,107626,Bills,App,
106800,3441,2024-08-17,,Groceries,,233201.0
106801,210,2024-05-17,,School Fees,Internet Banking,
106802,3114,2026-02-17,3210,,App,32154.0
106803,5109,2024-10-03,,Electronics,Internet Banking,179826.0
106804,5473,2024-10-28,,,Branch,
106805,2730,2025-03-21,,School Fees,USSD,
106806,4990,2025-02-28,174441,Electronics,USSD,
106807,5379,2025-01-31,,,App,
106808,4070,2024-08-25,249911,,USSD,774376.0
106809,4433,2025-11-06,,Bills,USSD,23606.0
106810,6860,2024-07-24,,Travel,Internet Banking,35242.0
106811,5515,2025-02-18,173228,Travel,,
106812,6993,2025-02-18,283585,,USSD,569398.0
106813,4771,2026-02-12,168828,Groceries,Internet Banking,541872.0
106814,4201,2025-09-05,,,,
106815,3762,2024-08-25,,,USSD,146400.0
106816,4799,2024-11-27,88857,School Fees,App,716153.0
106817,1148,2025-05-04,,School Fees,App,
106818,3782,2024-07-27,,Electronics,App,
106819,6150,2025-04-12,35914,,Branch,753486.0
106820,6944,2026-01-05,,Groceries,App,109643.0
106821,1291,2025-12-21,,School Fees,USSD,
106822,3115,2025-08-27,,Groceries,USSD,639405.0
106823,3879,2025-09-03,,Electronics,App,356965.0
106824,2701,2024-06-28,116769,,App,
106825,5389,2025-03-12,24558,Bills,Internet Banking,
106826,6695,2025-12-27,,Groceries,,136107.0
106827,674,2024-11-03,107120,Travel,App,373056.0
106828,5315,2024-09-28,113939,Bills,Internet Banking,
106829,2976,2025-11-30,,School Fees,USSD,271552.0
106830,2372,2024-09-08,231290,,App,765777.0
106831,6760,2024-10-19,,Electronics,Internet Banking,699736.0
106832,757,2025-03-10,211928,Electronics,Internet Banking,
106833,5185,2025-09-25,,Travel,,
106834,4297,2025-03-14,116915,Groceries,USSD,
106835,4338,2024-07-03,172736,Travel,,
106836,6147,2025-12-02,,Groceries,,38566.0
106837,2902,2024-04-05,,Travel,,
106838,1488,2024-09-18,12190,Travel,USSD,
106839,968,2026-01-09,,Electronics,App,
106840,3013,2024-10-13,44649,Groceries,,38075.0
106841,2353,2025-08-01,160985,Travel,Branch,550661.0
106842,4410,2025-11-29,20236,,USSD,
106843,6622,2025-11-04,,,Internet Banking,
106844,2844,2026-02-22,,School Fees,Internet Banking,151902.0
106845,883,2025-04-16,,,USSD,180433.0
106846,498,2026-01-18,,,Internet Banking,528507.0
106847,5654,2024-05-31,,,USSD,696452.0
106848,3429,2026-02-28,,,App,298751.0
106849,6215,2024-09-27,,Electronics,USSD,
106850,1906,2024-03-21,,Electronics,App,516077.0
106851,6550,2025-10-15,191953,Electronics,USSD,
106852,6091,2024-07-14,,Electronics,,
106853,1541,2024-08-28,,Travel,Branch,725828.0
106854,1999,2026-03-19,,,App,247225.0
106855,1333,2025-05-25,,,Branch,
106856,3367,2025-04-30,,Travel,Internet Banking,
106857,1573,2025-11-29,247889,,App,
106858,6175,2024-05-08,19319,Electronics,Internet Banking,461027.0
106859,5341,2026-01-23,,Travel,,
106860,3665,2025-05-24,,Travel,,
106861,3455,2025-08-22,,Groceries,App,
106862,3817,2025-11-05,11260,School Fees,App,
106863,5638,2024-07-14,127533,Groceries,Branch,
106864,5737,2024-09-08,,Bills,Internet Banking,664637.0
106865,1361,2024-05-01,143441,Groceries,Branch,
106866,6306,2025-11-11,168708,School Fees,App,222194.0
106867,5975,2026-03-04,,School Fees,Branch,
106868,564,2024-08-21,,Groceries,App,502275.0
106869,6302,2025-05-28,121964,,USSD,201561.0
106870,6157,2025-04-16,186513,,Internet Banking,
106871,5306,2024-11-05,145195,Groceries,,
106872,734,2024-07-28,,,,
106873,753,2024-09-12,,,Branch,
106874,2357,2025-07-05,,Bills,,
106875,4244,2025-08-10,,,USSD,
106876,6022,2025-10-14,229537,Electronics,USSD,
106877,5117,2024-11-22,21676,School Fees,Branch,
106878,5175,2024-07-17,,Electronics,,252496.0
106879,2975,2024-08-01,,,,2528.0
106880,6715,2024-06-20,17686,Bills,App,
106881,3987,2025-02-04,281552,Travel,Branch,694099.0
106882,5830,2024-10-08,,Travel,App,406642.0
106883,2716,2024-08-28,,,USSD,342878.0
106884,1786,2024-09-04,,Electronics,Branch,569170.0
106885,4788,2025-01-24,,,App,682576.0
106886,6654,2025-08-07,50478,Groceries,USSD,54883.0
106887,2634,2025-06-10,,School Fees,,
106888,2093,2024-07-05,,,Branch,320046.0
106889,5842,2025-07-18,,Electronics,App,
106890,6230,2024-12-01,91413,Groceries,Internet Banking,
106891,1806,2024-07-10,,Bills,,655009.0
106892,3364,2025-03-16,,Groceries,App,
106893,4360,2024-06-02,,Bills,App,
106894,3056,2024-11-13,,Electronics,Branch,752875.0
106895,1249,2024-04-26,,Travel,Internet Banking,
106896,216,2025-04-07,,,,
106897,3946,2025-03-30,,School Fees,,231247.0
106898,4327,2024-05-13,,Electronics,Branch,146848.0
106899,1726,2026-03-14,,,Branch,
106900,2702,2024-09-27,286726,Travel,Branch,
106901,1201,2025-12-27,,Bills,Internet Banking,686157.0
106902,3635,2025-09-16,,School Fees,Branch,671264.0
106903,6846,2024-09-01,34455,Groceries,Internet Banking,305308.0
106904,1541,2025-04-01,,Electronics,Internet Banking,54279.0
106905,5843,2024-12-14,,Groceries,USSD,
106906,4803,2024-08-13,,School Fees,Branch,765553.0
106907,513,2024-10-06,115258,Electronics,Branch,524973.0
106908,5993,2025-10-28,,,,764625.0
106909,5221,2025-11-19,,Electronics,Branch,
106910,3712,2025-08-22,234051,,Internet Banking,750677.0
106911,3937,2025-08-15,17370,,Branch,609836.0
106912,2353,2025-07-08,,Groceries,App,
106913,3833,2024-04-16,,Groceries,,722732.0
106914,6033,2025-12-02,,,App,
106915,6089,2025-04-14,199466,,Internet Banking,410866.0
106916,4447,2025-11-15,47570,Travel,App,491031.0
106917,803,2024-07-14,,,Internet Banking,111562.0
106918,4547,2026-01-14,,,,487094.0
106919,5389,2024-05-30,,Groceries,USSD,
106920,902,2024-10-27,,Bills,App,636232.0
106921,6906,2025-05-31,,Travel,,
106922,6877,2025-09-14,,Groceries,USSD,
106923,4159,2025-05-23,,Electronics,Internet Banking,313986.0
106924,1789,2025-07-06,,Groceries,Internet Banking,
106925,4601,2024-10-01,212599,,USSD,71803.0
106926,2313,2025-07-10,211060,,,574557.0
106927,1700,2024-10-26,,School Fees,USSD,
106928,6679,2024-10-21,,Travel,App,
106929,3151,2025-04-14,,,USSD,277663.0
106930,5750,2025-01-01,248216,Electronics,Branch,456620.0
106931,1209,2024-12-12,,Groceries,App,
106932,2994,2025-01-28,294252,,,
106933,2543,2026-01-26,,,App,165682.0
106934,1595,2026-03-01,8463,School Fees,Internet Banking,
106935,3442,2025-03-24,,Travel,Internet Banking,
106936,1839,2025-08-20,34909,Travel,Internet Banking,
106937,4860,2025-07-28,57218,,App,
106938,3673,2024-12-17,,Travel,Internet Banking,
106939,2903,2025-10-16,,Electronics,,
106940,6475,2025-10-26,,Groceries,,
106941,2340,2024-07-31,,Electronics,App,
106942,4522,2025-07-09,,Bills,USSD,250558.0
106943,2343,2025-10-15,,Groceries,USSD,
106944,4929,2025-03-05,,Bills,,
106945,500,2025-07-15,,Groceries,App,
106946,3628,2025-01-13,,,,237698.0
106947,845,2024-11-19,,Travel,Internet Banking,
106948,3664,2024-05-02,,Electronics,Internet Banking,6050.0
106949,6797,2025-01-20,,,,
106950,1061,2024-03-28,,Bills,Internet Banking,230434.0
106951,5646,2025-03-20,,Travel,Branch,
106952,2682,2024-06-30,,Travel,Branch,
106953,1421,2024-09-22,,,Branch,
106954,750,2024-07-17,37755,Bills,USSD,
106955,6540,2024-12-03,,Groceries,USSD,305070.0
106956,5687,2025-07-18,,Bills,App,440027.0
106957,1948,2025-04-01,,Electronics,USSD,297473.0
106958,1046,2024-06-17,226052,,,
106959,3412,2025-12-23,70799,School Fees,App,492453.0
106960,4591,2025-07-05,,Groceries,App,
106961,3475,2025-05-03,65309,Travel,,624366.0
106962,1227,2024-08-17,1736,,Branch,
106963,2974,2025-02-25,133708,Bills,USSD,
106964,5046,2024-11-17,,,App,
106965,1370,2025-07-31,,,Branch,
106966,1039,2024-08-11,,School Fees,Internet Banking,661297.0
106967,5150,2024-10-19,,,Branch,
106968,1788,2025-08-22,,Bills,Branch,167135.0
106969,6304,2025-07-05,,School Fees,USSD,
106970,1653,2025-12-19,,Groceries,Internet Banking,
106971,6814,2026-01-22,,Bills,App,
106972,4716,2025-12-02,161973,Bills,,786019.0
106973,4723,2025-05-04,,School Fees,App,634915.0
106974,4368,2026-01-05,14772,Electronics,USSD,
106975,420,2025-01-23,,,App,
106976,6144,2024-06-09,,Travel,USSD,
106977,2898,2025-10-24,,School Fees,USSD,
106978,4585,2024-03-26,205791,,App,316710.0
106979,6320,2026-01-27,,Bills,,180843.0
